StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
USC00346139,20151229,SNWD,76,,,H,,36.2283,-99.1700,576.1,OK,MUTUAL,,HCN,
USC00346278,20151229,SNWD,0,,,H,0700,36.9425,-97.0036,344.7,OK,NEWKIRK 5NE,,HCN,
USC00346386,20151229,SNWD,0,,,H,,35.1808,-97.4378,343.8,OK,NORMAN 3SSE,,,
USC00346659,20151229,SNWD,0,,,H,,35.4056,-97.5972,393.8,OK,OKLAHOMA CITY,,,
USC00347003,20151229,SNWD,0,,,H,,35.9742,-97.0269,271.9,OK,PERKINS,,,
USC00347012,20151229,SNWD,0,,,H,0700,36.2886,-97.2897,312.4,OK,PERRY,,HCN,
USC00347214,20151229,SNWD,0,,,H,0700,34.5053,-96.6222,324.6,OK,PONTOTOC 1N,,,
USC00348042,20151229,SNWD,0,,,H,0700,35.2317,-96.6531,279.8,OK,SEMINOLE,,,
USC00348110,20151229,SNWD,25,,,H,,35.3553,-96.9203,332.8,OK,SHAWNEE,,,
USC00348708,20151229,SNWD,76,,,H,0700,36.0406,-98.9625,522.7,OK,TALOGA,,,
USC00349404,20151229,SNWD,25,,,H,0700,36.5758,-98.8797,459.6,OK,WAYNOKA,,,
USC00349422,20151229,SNWD,25,,,H,,35.5200,-98.6986,493.2,OK,WEATHERFORD,,HCN,
USC00349629,20151229,SNWD,51,,,H,,34.7325,-98.7125,507.5,OK,WICHITA MTN WR,,,
USC00350471,20151229,SNWD,0,,,H,,43.1497,-124.4019,6.1,OR,BANDON 2 NNE,,,
USC00350699,20151229,SNWD,0,,,H,,44.1183,-121.2103,1023.5,OR,BEND 7 NE,,,
USC00350897,20151229,SNWD,0,,,H,,45.6361,-121.9519,18.9,OR,BONNEVILLE DAM,,,
USC00351354,20151229,SNWD,0,,,H,,42.9419,-123.2800,213.4,OR,CANYONVILLE 2S,,,
USC00351546,20151229,SNWD,1067,,,H,,43.2292,-121.7894,1450.8,OR,CHEMULT,,,
USC00351877,20151229,SNWD,0,,,H,,44.5078,-123.4575,180.4,OR,CORVALLIS WATER BUREAU,,,
USC00353604,20151229,SNWD,406,,,H,,44.8772,-117.1094,808.6,OR,HALFWAY,,,
USC00353770,20151229,SNWD,0,,,H,,45.4486,-122.1547,228.0,OR,HEADWORKS PORTLAND WTR,,HCN,
USC00353818,20151229,SNWD,0,,,H,0800,45.8619,-119.3120,140.2,OR,HERMISTON 2 NW,,,
USC00353827,20151229,SNWD,0,,,H,0800,45.3653,-119.5639,574.5,OR,HEPPNER,,HCN,
USC00354060,20151229,SNWD,864,,,H,,42.2292,-122.3814,1392.0,OR,HOWARD PRAIRIE DAM,,,
USC00354291,20151229,SNWD,25,,,H,0800,44.4233,-118.9594,933.6,OR,JOHN DAY,,,
USC00354403,20151229,SNWD,127,,,H,,42.0944,-121.9022,1254.6,OR,KENO,,,
USC00354622,20151229,SNWD,0,,,H,0800,45.3167,-118.0747,839.7,OR,LA GRANDE,,,
USC00355020,20151229,SNWD,51,,,H,0800,44.7136,-119.1017,1140.0,OR,LONG CREEK,,,
USC00355055,20151229,SNWD,0,,,H,,42.6722,-122.6750,481.6,OR,LOST CREEK DAM,,,
USC00355067,20151229,SNWD,178,,,H,,45.5231,-117.3736,1152.1,OR,LOSTINE 4 NE,,,
USC00355092,20151229,SNWD,0,,,H,,44.7939,-122.5950,237.7,OR,LYONS 3N,,,
USC00355638,20151229,SNWD,51,,,H,0800,44.5681,-120.1156,1011.9,OR,MITCHELL 2 E,,,
USC00355711,20151229,SNWD,0,,,H,0800,44.8186,-119.4200,608.1,OR,MONUMENT 2,,,
USC00355734,20151229,SNWD,25,,,H,0800,45.4825,-120.7236,570.0,OR,MORO,,HCN,
USC00356252,20151229,SNWD,1168,,,H,,43.5492,-121.9639,1463.0,OR,ODELL LAKE-EAST,,,
USC00356540,20151229,SNWD,0,,,H,0800,45.7206,-118.6264,453.2,OR,PENDLETON BR EXP STN,,,
USC00356541,20151229,SNWD,25,,,H,0800,45.6703,-118.7964,317.0,OR,PENDLETON DWTN,,,
USC00356550,20151229,SNWD,25,,,H,2400,45.6911,-118.8522,460.2,OR,PENDLETON WFO,,,
USC00356750,20151229,SNWD,0,,,H,,45.5606,-122.5381,6.4,OR,PORTLAND WFO,,,
USC00357050,20151229,SNWD,0,,,H,0800,44.2603,-121.1483,926.6,OR,REDMOND AIR CTR,,,
USC00357857,20151229,SNWD,25,,,H,,44.2842,-121.5486,969.3,OR,SISTERS,,,
USC00358246,20151229,SNWD,457,,,H,0830,43.8933,-121.4117,1274.1,OR,SUNRIVER,,,
USC00358634,20151229,SNWD,0,,,H,,45.5533,-122.3886,10.1,OR,TROUTDALE,,,
USC00359372,20151229,SNWD,0,,,H,,45.0747,-123.4800,73.2,OR,WILLAMINA,,,
USC00359588,20151229,SNWD,0,,,H,,44.3192,-124.1047,18.6,OR,YACHATS,,,
USC00360457,20151229,SNWD,0,,,H,,40.8208,-76.4983,309.4,PA,BEAR GAP,,,
USC00360560,20151229,SNWD,0,,,H,,40.8619,-75.6428,224.0,PA,BELTZVILLE DAM,,,
USC00360582,20151229,SNWD,0,,,H,,41.2322,-76.3422,333.8,PA,BENTON 3 NE,,,
USC00360785,20151229,SNWD,0,,,H,,40.3803,-76.0275,106.7,PA,BLUE MARSH LAKE,,,
USC00360861,20151229,SNWD,0,,,H,0600,40.3917,-79.8594,222.5,PA,BRADDOCK LOCK 2,,,
USC00360868,20151229,SNWD,0,,,H,,41.8975,-78.7144,506.0,PA,BRADFORD 4SW RES 5,,,
USC00361212,20151229,SNWD,0,,,H,,41.6517,-76.8464,347.5,PA,CANTON,,,
USC00361354,20151229,SNWD,0,,,H,,39.9353,-77.6394,195.1,PA,CHAMBERSBURG 1 ESE,,HCN,
USC00361362,20151229,SNWD,0,,,H,,41.9300,-79.2969,454.2,PA,CHANDLERS VALLEY 1SE,,,
USC00361377,20151229,SNWD,0,,,H,0600,40.1467,-79.8986,228.3,PA,CHARLEROI LOCK 4,,,
USC00361480,20151229,SNWD,0,,,H,,41.0489,-77.9411,423.7,PA,CLARENCE,,,
USC00361705,20151229,SNWD,0,,,H,,39.7994,-79.3664,454.2,PA,CONFLUENCE 1 SW DAM,,,
USC00361726,20151229,SNWD,0,,,H,,39.9969,-79.5964,274.3,PA,CONNELLSVILLE 2 SSW,,,
USC00361737,20151229,SNWD,0,,,H,,40.0744,-75.3178,21.3,PA,CONSHOHOCKEN,,,
USC00361802,20151229,SNWD,0,,,H,,41.7750,-78.0417,502.9,PA,COUDERSPORT 1 SW,,,
USC00361810,20151229,SNWD,25,,,H,0700,41.7392,-77.9711,655.3,PA,COUDERSPORT 7SE,,,
USC00361833,20151229,SNWD,25,,,H,,41.7375,-77.1158,531.9,PA,COVINGTON 2 WSW,,,
USC00361838,20151229,SNWD,0,,,H,,41.9903,-77.1567,350.5,PA,COWANESQUE DAM,,,
USC00361920,20151229,SNWD,0,,,H,0700,40.2258,-77.1894,131.1,PA,CARLISLE WATER PLANT,,,
USC00362183,20151229,SNWD,0,,,H,0700,40.1275,-79.4058,548.6,PA,DONEGAL 2 NW,,,
USC00362190,20151229,SNWD,0,,,H,0700,40.1636,-79.8694,232.3,PA,DONORA 1 SW,,,
USC00362221,20151229,SNWD,0,,,H,,40.3000,-75.1333,110.0,PA,DOYLESTOWN,,,
USC00362323,20151229,SNWD,0,,,H,0700,41.5217,-76.4042,466.3,PA,DUSHORE,,,
USC00362470,20151229,SNWD,0,,,H,,40.4681,-78.7289,591.3,PA,EBENSBURG SEWAGE PLT,,,
USC00363018,20151229,SNWD,0,,,H,,41.1183,-75.7278,459.9,PA,FRANCIS E WALTER DAM,,,
USC00363028,20151229,SNWD,0,,,H,0700,41.4003,-79.8306,309.4,PA,FRANKLIN,,HCN,
USC00363130,20151229,SNWD,25,,,H,,41.7356,-77.6517,410.0,PA,GALETON,,,
USC00363293,20151229,SNWD,0,,,H,,39.8256,-78.8300,485.9,PA,GLENCOE,,,
USC00363311,20151229,SNWD,0,,,H,,41.5631,-78.6014,524.3,PA,GLEN HAZEL 2 NE DAM,,,
USC00363321,20151229,SNWD,0,,,H,,40.0961,-75.7514,152.4,PA,GLENMOORE,,,
USC00363343,20151229,SNWD,0,,,H,,40.5514,-80.2167,216.4,PA,GLENWILLARD DASHIELDS,,,
USC00363417,20151229,SNWD,0,,,H,,40.9667,-78.5872,460.2,PA,GRAMPIAN 1E,,,
USC00363437,20151229,SNWD,0,,,H,,40.2306,-75.4353,73.2,PA,GRATERFORD 1 E,,,
USC00363451,20151229,SNWD,0,,,H,0700,39.7833,-79.9167,243.8,PA,GRAYS LANDING,,,
USC00363488,20151229,SNWD,0,,,H,,40.3422,-75.4783,93.0,PA,GREEN LANE,,,
USC00363665,20151229,SNWD,0,,,H,,39.7706,-77.0325,170.1,PA,HANOVER 4 SW,,,
USC00363758,20151229,SNWD,25,,,H,,41.4764,-75.1653,271.3,PA,HAWLEY 1 E,,,
USC00364019,20151229,SNWD,0,,,H,,39.8333,-76.3333,57.9,PA,HOLTWOOD,,,
USC00364214,20151229,SNWD,0,,,H,0700,40.5972,-79.1186,335.9,PA,INDIANA 3 SE,,,
USC00364432,20151229,SNWD,0,,,H,,41.6767,-78.8036,533.4,PA,KANE 1NNE,,,
USC00364763,20151229,SNWD,0,,,H,,40.0500,-76.2742,82.3,PA,LANCASTER 2NE FLTR PLT,,,
USC00364815,20151229,SNWD,0,,,H,,41.4233,-76.4933,599.2,PA,LAPORTE,,,
USC00364896,20151229,SNWD,0,,,H,,40.3333,-76.4667,137.2,PA,LEBANON 2 W,,HCN,
USC00364934,20151229,SNWD,0,,,H,,40.8222,-75.6961,176.8,PA,LEHIGHTON 1SSW,,,
USC00364976,20151229,SNWD,0,,,H,,40.9475,-76.8786,152.4,PA,LEWISBURG,,,
USC00364992,20151229,SNWD,0,,,H,,40.5864,-77.5692,140.2,PA,LEWISTOWN,,,
USC00365109,20151229,SNWD,0,,,H,,41.1311,-77.4336,172.5,PA,LOCK HAVEN SWG PLT,,,
USC00365724,20151229,SNWD,0,,,N,,40.9300,-77.0669,222.5,PA,MIFFLINBURG 2NW,,,
USC00365902,20151229,SNWD,0,,,H,0700,40.6475,-80.3861,210.3,PA,MONTGOMERY L&D,,,
USC00365918,20151229,SNWD,0,,,H,0730,40.5319,-80.2172,357.2,PA,MOON TOWNSHIP,,,
USC00365956,20151229,SNWD,0,,,H,,40.1581,-75.8861,180.1,PA,MORGANTOWN,,,
USC00366111,20151229,SNWD,0,,,H,0700,40.4119,-79.7244,262.1,PA,MURRYSVILLE 2 SW,,,
USC00366238,20151229,SNWD,0,,,H,,40.0750,-76.0717,184.4,PA,NEW HOLLAND 2 SE,,,
USC00366886,20151229,SNWD,0,,,H,,39.9575,-75.1728,18.3,PA,PHILA FRANKLIN INST,,,
USC00366955,20151229,SNWD,0,,,H,,40.0333,-77.3000,269.7,PA,PINE GROVE FURNACE,,,
USC00367029,20151229,SNWD,0,,,H,,41.7394,-75.4464,548.6,PA,PLEASANT MT 1 W,,HCN,
USC00367073,20151229,SNWD,0,,,H,0700,39.7275,-79.9131,246.9,PA,POINT MARION LOCK 8,,,
USC00367167,20151229,SNWD,0,,,H,,40.6514,-78.5550,463.3,PA,PRINCE GALLITZIN SP,,,
USC00367186,20151229,SNWD,25,,,H,,41.5889,-75.3303,374.9,PA,PROMPTON DAM,,,
USC00367409,20151229,SNWD,0,,,H,,41.3300,-77.7381,201.2,PA,RENOVO,,,
USC00367477,20151229,SNWD,0,,,H,,41.4197,-78.7492,414.5,PA,RIDGWAY,,HCN,
USC00367732,20151229,SNWD,0,,,H,,39.8958,-76.3947,59.4,PA,SAFE HARBOR DAM,,,
USC00367735,20151229,SNWD,0,,,H,0700,40.7819,-79.2375,353.6,PA,SAGAMORE,,,
USC00367931,20151229,SNWD,0,,,H,,40.7831,-76.8617,128.0,PA,SELINSGROVE 2 S,,HCN,
USC00367938,20151229,SNWD,0,,,H,,40.3589,-75.3222,103.6,PA,SELLERSVILLE,,,
USC00368073,20151229,SNWD,0,,,H,,40.0589,-77.5214,207.3,PA,SHIPPENSBURG,,,
USC00368361,20151229,SNWD,0,,,N,0700,41.8161,-80.4250,306.3,PA,SPRINGBORO 3 WNW,,,
USC00368400,20151229,SNWD,0,,,H,,40.5711,-75.2781,262.1,PA,SPRINGTOWN 1 NNE,,,
USC00368449,20151229,SNWD,0,,,H,,40.7933,-77.8672,356.6,PA,STATE COLLEGE,,HCN,
USC00368469,20151229,SNWD,0,,,H,,41.4039,-78.0183,284.1,PA,STEVENSON DAM,,,
USC00368668,20151229,SNWD,0,,,H,,40.8533,-76.7892,175.3,PA,SUNBURY,,,
USC00368692,20151229,SNWD,25,,,H,,41.9478,-75.6047,277.4,PA,SUSQUEHANNA,,,
USC00368763,20151229,SNWD,0,,,H,,40.8483,-75.9994,347.5,PA,TAMAQUA 4 N DAM,,,
USC00368868,20151229,SNWD,0,,,H,,41.8975,-77.1419,374.9,PA,TIOGA HAMMOND DAM,,,
USC00368888,20151229,SNWD,0,,,H,,41.6300,-79.6931,371.9,PA,TITUSVILLE WTR WKS,,,
USC00369050,20151229,SNWD,0,,,H,0800,39.9150,-79.7192,291.4,PA,UNIONTOWN 1 NE,,HCN,
USC00369298,20151229,SNWD,0,,,H,,41.8467,-79.1494,368.8,PA,WARREN,,HCN,
USC00369367,20151229,SNWD,0,,,H,0700,39.8986,-80.1656,286.5,PA,WAYNESBURG 1 E,,,
USC00369408,20151229,SNWD,0,,,H,,41.7003,-77.3872,554.1,PA,WELLSBORO 4 SW,,HCN,
USC00369823,20151229,SNWD,0,,,H,,40.0417,-78.5278,361.2,PA,WOLFSBURG,,,
USC00369950,20151229,SNWD,0,,,H,,40.1139,-76.7122,94.5,PA,YORK HAVEN,,,
USC00377581,20151229,SNWD,0,,,H,,41.6267,-71.2092,27.4,RI,TIVERTON,,,
USC00379423,20151229,SNWD,25,,,H,,41.9844,-71.4908,33.5,RI,WOONSOCKET,,,
USC00380165,20151229,SNWD,0,,,H,,34.5283,-82.6606,243.8,SC,ANDERSON,,HCN,
USC00380448,20151229,SNWD,0,,,H,,33.3000,-81.0306,50.3,SC,BAMBERG,,,
USC00380490,20151229,SNWD,0,,,H,,33.2564,-81.2422,74.7,SC,BARNWELL 5 ENE,,,
USC00380506,20151229,SNWD,0,,,H,,33.9000,-81.5389,201.2,SC,BATESBURG,,,
USC00380736,20151229,SNWD,0,,,H,,34.2169,-80.2392,68.3,SC,BISHOPVILLE 1ENE,,,
USC00381462,20151229,SNWD,0,,,H,,34.8561,-80.9175,170.7,SC,CATAWBA,,,
USC00381645,20151229,SNWD,0,,,H,,34.7289,-80.0389,88.4,SC,CHESTERFIELD 3 E,,,
USC00382730,20151229,SNWD,0,,,H,,32.5050,-80.2947,1.5,SC,EDISTO BEACH STATE PARK,,,
USC00383758,20151229,SNWD,0,,,H,,34.2528,-82.0350,164.6,SC,GREENWOOD 8NE,,,
USC00384205,20151229,SNWD,0,,,H,,33.3172,-80.4183,29.0,SC,HOLLY HILL 1 SW,,,
USC00384607,20151229,SNWD,0,,,H,,33.7775,-81.8467,189.0,SC,JOHNSTON 4 SW,,,
USC00385200,20151229,SNWD,0,,,H,,34.1942,-81.4150,216.7,SC,LITTLE MTN,,HCN,
USC00385362,20151229,SNWD,0,,,H,,34.2481,-80.6883,61.9,SC,LUGOFF 2NE,,,
USC00385493,20151229,SNWD,0,,,H,,33.6989,-80.2003,30.5,SC,MANNING,,,
USC00385660,20151229,SNWD,0,,,H,,33.9167,-82.1500,150.9,SC,MCCORMICK,,,
USC00387631,20151229,SNWD,0,,,H,,33.9978,-81.7747,146.3,SC,SALUDA,,HCN,
USC00387666,20151229,SNWD,0,,,H,,34.1419,-80.8700,134.1,SC,SANDHILL RSCH ELGIN,,,
USC00390043,20151229,SNWD,178,,,H,,43.4892,-99.0631,512.1,SD,ACADEMY 2NE,,HCN,
USC00390128,20151229,SNWD,229,,,H,,43.6514,-97.7847,412.1,SD,ALEXANDRIA,,HCN,
USC00391076,20151229,SNWD,152,,,H,,44.3253,-96.7686,497.4,SD,BROOKINGS 2 NE,,,
USC00391294,20151229,SNWD,51,,,H,,45.5489,-103.9744,951.0,SD,CAMP CROOK,,,
USC00391579,20151229,SNWD,279,,,H,,43.0431,-96.9033,384.0,SD,CENTERVILLE 6 SE,,,
USC00391621,20151229,SNWD,127,,,H,,43.7350,-99.3120,506.0,SD,CHAMBERLAIN 5 S,,,
USC00391636,20151229,SNWD,254,,,H,,43.9283,-96.9317,543.8,SD,CHESTER 2N,,,
USC00391777,20151229,SNWD,178,,,H,0800,44.7592,-96.6872,553.2,SD,CLEAR LAKE,,,
USC00391873,20151229,SNWD,127,,,H,,45.7250,-98.3000,396.2,SD,COLUMBIA 8 N,,,
USC00391972,20151229,SNWD,127,,,H,,43.9611,-101.8606,735.8,SD,COTTONWOOD 2 E,,HCN,
USC00392302,20151229,SNWD,127,,,H,,44.3867,-97.5606,536.8,SD,DE SMET,,,
USC00392429,20151229,SNWD,203,,,H,1700,45.0469,-101.6050,722.7,SD,DUPREE,,HCN,
USC00392557,20151229,SNWD,102,,,H,,43.3728,-103.8778,1100.3,SD,EDGEMONT,,,
USC00393069,20151229,SNWD,127,,,H,,44.4100,-103.4775,1005.8,SD,FT MEADE,,,
USC00393211,20151229,SNWD,102,,,H,0800,44.0344,-98.9869,517.6,SD,GANN VALLEY,,,
USC00393294,20151229,SNWD,229,,,H,,45.0194,-99.9403,637.0,SD,GETTYSBURG,,,
USC00393560,20151229,SNWD,127,,,H,,45.3600,-103.8117,1036.3,SD,HARDING 3 SE,,,
USC00393681,20151229,SNWD,127,,,H,,44.6633,-97.2267,514.2,SD,HAYTI,,,
USC00393868,20151229,SNWD,76,,,H,,43.9325,-103.5594,1482.5,SD,HILL CITY,,,
USC00394007,20151229,SNWD,102,,,H,,43.4378,-103.4739,1085.1,SD,HOT SPRINGS,,HCN,
USC00394037,20151229,SNWD,152,,,H,,44.0122,-97.5242,474.9,SD,HOWARD,,HCN,
USC00394184,20151229,SNWD,203,,,H,,43.7483,-101.9414,743.7,SD,INTERIOR 3 NE,,,
USC00394206,20151229,SNWD,76,,,H,2100,45.4478,-99.0383,466.3,SD,IPSWICH,,,
USC00394254,20151229,SNWD,178,,,H,,44.3647,-97.8486,426.7,SD,IROQUOIS,,,
USC00394516,20151229,SNWD,178,,,H,,43.9072,-99.8628,518.2,SD,KENNEBEC,,HCN,
USC00394630,20151229,SNWD,152,,,H,0700,43.4403,-102.1431,901.6,SD,KYLE 2 E,,,
USC00394766,20151229,SNWD,152,,,H,,44.0644,-99.4603,445.0,SD,LAKE SHARPE PROJECT,,,
USC00394834,20151229,SNWD,178,,,H,,44.3544,-103.7430,1630.7,SD,LEAD,,,
USC00394864,20151229,SNWD,51,,,H,1700,45.9397,-102.1575,782.4,SD,LEMMON,,,
USC00395090,20151229,SNWD,152,,,H,,43.9906,-97.0925,506.0,SD,MADISON 2SE,,,
USC00395228,20151229,SNWD,254,,,H,0700,43.4206,-97.2567,442.0,SD,MARION,,,
USC00395325,20151229,SNWD,152,,,H,,44.8933,-102.6125,810.8,SD,MAURINE 12SW,,,
USC00395481,20151229,SNWD,178,,,H,,43.2358,-97.5714,403.6,SD,MENNO,,HCN,
USC00395531,20151229,SNWD,152,,,H,,45.2267,-96.6233,349.0,SD,MILBANK,,,
USC00395638,20151229,SNWD,127,,,H,,43.1114,-100.6083,856.5,SD,MISSION 14 S,,,
USC00395669,20151229,SNWD,152,,,H,,43.7031,-98.0356,396.2,SD,MITCHELL,,,
USC00395870,20151229,SNWD,51,,,H,2400,43.8769,-103.4578,1600.2,SD,MT RUSHMORE NATL MEM,,,
USC00395891,20151229,SNWD,279,,,H,,43.8894,-100.7078,707.1,SD,MURDO,,HCN,
USC00396227,20151229,SNWD,178,,,H,,43.1750,-102.7458,912.9,SD,OGLALA 1S,,,
USC00396304,20151229,SNWD,76,,,H,,43.4033,-103.2683,902.2,SD,ORAL,,,
USC00396427,20151229,SNWD,76,,,H,,44.0622,-103.4819,1438.7,SD,PACTOLA DAM,,,
USC00396574,20151229,SNWD,178,,,H,,43.0689,-98.5325,454.2,SD,PICKSTOWN,,,72652
USC00396712,20151229,SNWD,76,,,H,,45.9042,-100.2875,498.3,SD,POLLOCK,,,
USC00396948,20151229,SNWD,76,,,H,,44.0728,-103.2108,1029.9,SD,RAPID CITY WFO,,,
USC00397073,20151229,SNWD,178,,,H,,44.6981,-102.5608,845.2,SD,RED OWL,,,
USC00397545,20151229,SNWD,127,,,H,,45.5100,-100.0356,579.7,SD,SELBY,,,
USC00397742,20151229,SNWD,102,,,H,2200,45.6656,-97.0392,371.9,SD,SISSETON,,,
USC00398307,20151229,SNWD,102,,,H,,45.4283,-101.0764,658.4,SD,TIMBER LAKE,,,
USC00398420,20151229,SNWD,51,,,H,,45.0500,-98.0956,406.9,SD,TURTON,,,
USC00398472,20151229,SNWD,254,,,H,,42.9919,-97.8703,433.4,SD,TYNDALL,,,
USC00398622,20151229,SNWD,203,,,H,,42.7625,-96.9194,362.7,SD,VERMILLION 2 SE,,HCN,
USC00399070,20151229,SNWD,152,,,H,0700,44.0761,-98.5706,515.1,SD,WESSINGTON SPRINGS,,,
USC00399442,20151229,SNWD,330,,,H,,43.4978,-100.4794,664.5,SD,WOOD,,HCN,
USC00400669,20151229,SNWD,0,,,H,,36.4583,-86.3239,170.7,TN,BETHPAGE 1 S,,,
USC00401145,20151229,SNWD,0,,,H,0800,35.5894,-89.2586,100.6,TN,BROWNSVILLE,,,
USC00401352,20151229,SNWD,0,,,H,,36.0519,-88.0828,128.9,TN,CAMDEN,,,
USC00401480,20151229,SNWD,0,,,H,,36.2456,-85.9450,157.0,TN,CARTHAGE,,,
USC00401585,20151229,SNWD,0,,,H,,35.8317,-87.4219,225.6,TN,CENTERVILLE 4NE,,,
USC00401663,20151229,SNWD,0,,,H,,36.3211,-87.2217,119.5,TN,CHEATHAM L&D,,,
USC00401950,20151229,SNWD,0,,,H,0700,35.0781,-89.6653,91.4,TN,COLLIERVILLE,,,
USC00402140,20151229,SNWD,0,,,H,,35.9183,-84.8686,502.9,TN,CRAB ORCHARD,,,
USC00403420,20151229,SNWD,0,,,H,,35.6878,-83.5372,443.2,TN,GATLINBURG 2 SW,,,
USC00403447,20151229,SNWD,0,,,H,0800,35.0761,-89.7430,97.5,TN,GERMANTOWN 4SE,,,
USC00403679,20151229,SNWD,0,,,H,0800,36.1056,-82.8436,402.3,TN,GREENEVILLE EXP STN,,,
USC00404417,20151229,SNWD,0,,,H,0800,36.0028,-88.4253,134.1,TN,HUNTINGDON WTP,,,
USC00404858,20151229,SNWD,0,,,H,,36.5194,-82.5275,391.4,TN,KINGSPORT,,,
USC00404871,20151229,SNWD,0,,,H,,35.8575,-84.5278,222.5,TN,KINGSTON,,,
USC00405210,20151229,SNWD,0,,,H,,35.6503,-88.3903,164.6,TN,LEXINGTON,,,
USC00405431,20151229,SNWD,0,,,H,,35.0097,-85.3444,643.1,TN,LOOKOUT MTN-POINT PARK,,,
USC00405525,20151229,SNWD,0,,,H,,35.2983,-86.3631,246.9,TN,LYNCHBURG,,,
USC00405681,20151229,SNWD,0,,,H,0700,36.3444,-88.8636,103.6,TN,MARTIN U OF T BRANCH E,,,
USC00405956,20151229,SNWD,0,,,H,0600,35.1297,-89.8036,94.5,TN,MEMPHIS WFO,,,
USC00406162,20151229,SNWD,0,,,H,0800,35.2244,-85.8417,563.9,TN,MONTEAGLE,,,
USC00406180,20151229,SNWD,0,,,H,,36.1014,-87.2847,182.9,TN,MONTGOMERY BELL SP,,,
USC00406271,20151229,SNWD,0,,,H,,36.2067,-83.3325,409.7,TN,MORRISTOWN RADIO WCRK,,,
USC00406272,20151229,SNWD,0,,,H,2400,36.1683,-83.4028,402.3,TN,MORRISTOWN WFO,,,
USC00406328,20151229,SNWD,0,,,H,,35.6550,-83.4411,1979.1,TN,MT LECONTE,,,
USC00406371,20151229,SNWD,0,,,H,,35.9203,-86.3728,163.1,TN,MURFREESBORO 5 N,,HCN,
USC00406403,20151229,SNWD,0,,,H,0600,36.1136,-86.6781,170.7,TN,NASHVILLE BERRY FLD,,,
USC00406493,20151229,SNWD,0,,,H,0700,36.5517,-84.1728,309.1,TN,NEWCOMB,,,
USC00406534,20151229,SNWD,0,,,H,,35.9833,-83.2008,315.8,TN,NEWPORT 1 NW,,HCN,
USC00406803,20151229,SNWD,0,,,H,,36.2953,-86.6569,140.2,TN,OLD HICKORY DAM,,,
USC00406806,20151229,SNWD,0,,,H,,36.2469,-86.5631,179.8,TN,OLD HICKORY WFO,,,
USC00407184,20151229,SNWD,0,,,H,,35.5981,-85.1936,263.3,TN,PIKEVILLE,,,
USC00407459,20151229,SNWD,0,,,H,,35.1842,-87.0422,196.3,TN,PULASKI WWTP,,,
USC00407770,20151229,SNWD,0,,,H,,36.1636,-82.0953,895.2,TN,ROAN MOUNTAIN 3SW,,,
USC00407884,20151229,SNWD,0,,,H,,36.4161,-82.9839,413.0,TN,ROGERSVILLE 1 NE,,HCN,
USC00408405,20151229,SNWD,0,,,H,,35.9419,-85.7892,271.3,TN,SMITHVILLE 2 SE,,,
USC00408515,20151229,SNWD,0,,,H,,35.8147,-85.4244,269.7,TN,SPENCER 5NE,,,
USC00408522,20151229,SNWD,0,,,H,,35.9067,-85.4750,275.8,TN,SPARTA WASTEWATER PLANT,,,
USC00408953,20151229,SNWD,0,,,N,,35.7636,-86.9322,236.2,TN,THOMPSON STN,,,
USC00409065,20151229,SNWD,0,,,H,,35.6031,-83.7781,550.8,TN,TOWNSEND 5S,,,
USC00409155,20151229,SNWD,0,,,H,,35.3453,-86.2089,311.5,TN,TULLAHOMA,,HCN,
USC00409219,20151229,SNWD,0,,,H,0700,36.3925,-89.0317,106.7,TN,UNION CITY,,HCN,
USC00409800,20151229,SNWD,0,,,H,,35.1803,-86.0925,286.5,TN,WINCHESTER 1 E,,,
USC00410012,20151229,SNWD,76,,,H,,33.8400,-101.8581,1024.1,TX,ABERNATHY,,,
USC00410013,20151229,SNWD,0,,,H,2400,32.3417,-99.6525,553.2,TX,ABILENE 9,,,
USC00410120,20151229,SNWD,0,,,H,,32.7047,-99.3011,439.2,TX,ALBANY,,HCN,
USC00410176,20151229,SNWD,0,,,H,,30.3703,-103.7808,1500.2,TX,ALPINE 7NW,,,
USC00410268,20151229,SNWD,25,,,H,,32.7667,-99.8900,524.0,TX,ANSON,,,
USC00410394,20151229,SNWD,0,,,H,,33.1525,-100.2333,509.0,TX,ASPERMONT,,,
USC00410408,20151229,SNWD,0,,,H,0700,33.1244,-94.1661,96.0,TX,ATLANTA,,,
USC00410433,20151229,SNWD,0,,,N,,30.4144,-97.7664,260.6,TX,AUSTIN GREAT HILLS,,,
USC00410443,20151229,SNWD,0,,,H,0800,33.6247,-94.8075,118.9,TX,AVERY 5 NNW,,,
USC00410493,20151229,SNWD,0,,,H,,31.7414,-99.9764,534.9,TX,BALLINGER 2 NW,,HCN,
USC00410779,20151229,SNWD,0,,,H,,31.2000,-101.4625,833.3,TX,BIG LAKE 2,,,
USC00410958,20151229,SNWD,0,,,H,,35.6364,-101.4542,934.8,TX,BORGER,,,
USC00411000,20151229,SNWD,0,,,H,,35.5303,-102.2564,972.6,TX,BOYS RCH,,HCN,
USC00411128,20151229,SNWD,127,,,H,,33.1908,-102.2681,1005.8,TX,BROWNFIELD #2,,,
USC00411138,20151229,SNWD,0,,,H,,31.7383,-98.9456,426.7,TX,BROWNWOOD 2ENE,,HCN,
