StationID,Date,Type,Value,Ignore1,Ignore2,Ignore3,Ignore4,Latitude,Longitude,Elevation,State,Station,Ignore5,Ignore6
USC00229004,20151230,SNWD,0,,,H,0800,34.2650,-88.7658,106.7,MS,TUPELO 2,,,
USC00230143,20151230,SNWD,51,,,H,,39.8914,-94.3600,296.9,MO,AMITY 4 NE,,,
USC00230304,20151230,SNWD,0,,,H,,37.2614,-93.5911,342.9,MO,ASH GROVE 4S,,,
USC00230608,20151230,SNWD,152,,,H,,40.2575,-94.0269,289.3,MO,BETHANY,,,
USC00230747,20151230,SNWD,25,,,H,,39.0153,-93.1967,240.8,MO,BLUE LICK,,,
USC00230856,20151230,SNWD,0,,,H,,39.3447,-91.1711,270.4,MO,BOWLING GREEN 1 E,,HCN,
USC00230980,20151230,SNWD,51,,,H,,39.7650,-93.0594,233.8,MO,BROOKFIELD,,,
USC00231037,20151230,SNWD,25,,,H,,39.4247,-93.1331,201.8,MO,BRUNSWICK,,HCN,
USC00231141,20151230,SNWD,0,,,H,,40.4525,-95.0731,281.0,MO,BURLINGTON JUNCTN 1NW,,,
USC00231145,20151230,SNWD,25,,,H,,38.2611,-94.4050,240.8,MO,BUTLER 4W,,,
USC00231189,20151230,SNWD,0,,,H,,38.6278,-92.5545,267.9,MO,CALIFORNIA,,,
USC00231216,20151230,SNWD,51,,,H,,39.7469,-94.2531,307.8,MO,CAMERON,,,
USC00231275,20151230,SNWD,0,,,H,0600,40.1433,-91.5158,149.4,MO,CANTON L&D 20,,,
USC00231283,20151230,SNWD,0,,,H,,39.0031,-90.6886,137.2,MO,CAP AU GRIS L&D 25,,,
USC00231340,20151230,SNWD,25,,,H,,39.3594,-93.4886,214.9,MO,CARROLLTON,,,
USC00231580,20151230,SNWD,25,,,H,,39.7750,-93.5358,237.7,MO,CHILLICOTHE 2S,,,
USC00231600,20151230,SNWD,25,,,H,,39.5253,-91.6450,214.0,MO,CLARENCE CANNON DAM,,,
USC00231711,20151230,SNWD,0,,,H,0700,38.3950,-93.7711,234.7,MO,CLINTON,,HCN,
USC00231748,20151230,SNWD,0,T,,N,,38.4844,-93.2556,307.2,MO,COLE CAMP 3NW,,,
USC00231773,20151230,SNWD,25,,,H,,39.5317,-93.5289,254.2,MO,COLOMA,,,
USC00231801,20151230,SNWD,3,,,N,0700,38.9422,-92.3200,219.5,MO,COLUMBIA U OF M,,,
USC00231822,20151230,SNWD,51,,,H,,40.2394,-94.6833,337.7,MO,CONCEPTION,,HCN,
USC00231837,20151230,SNWD,25,,,H,,38.9783,-93.5703,233.2,MO,CONCORDIA,,,
USC00231924,20151230,SNWD,25,,,H,,39.8536,-94.7078,277.4,MO,COSBY 2W,,,
USC00232302,20151230,SNWD,0,,,H,,36.7900,-92.2192,308.2,MO,DORA 1N,,,
USC00232318,20151230,SNWD,76,,,H,,40.4906,-92.3706,265.2,MO,DOWNING,,,
USC00232482,20151230,SNWD,0,,,H,,40.1636,-92.1658,246.3,MO,EDINA,,,
USC00232568,20151230,SNWD,51,,,H,,38.8681,-94.0353,259.1,MO,ELM,,,
USC00232941,20151230,SNWD,0,,,H,,37.7925,-93.4483,310.9,MO,FLEMINGTON 3 E,,,
USC00233102,20151230,SNWD,51,,,H,,39.9133,-93.9803,281.9,MO,GALLATIN 1W,,,
USC00233222,20151230,SNWD,0,,,H,,39.2242,-92.8483,179.8,MO,GLASGOW,,,
USC00233375,20151230,SNWD,102,,,N,,40.4639,-94.4978,331.9,MO,GRANT CITY 5WSW,,,
USC00233416,20151230,SNWD,102,,,H,,40.3503,-92.9492,315.5,MO,GREEN CITY 5N,,,
USC00233661,20151230,SNWD,0,,,H,,37.2469,-92.5275,411.5,MO,HARTVILLE,,,
USC00233838,20151230,SNWD,51,,,H,,39.0733,-93.7075,254.8,MO,HIGGINSVILLE,,,
USC00234154,20151230,SNWD,25,,,H,,39.0647,-94.3861,300.2,MO,INDEPENDENCE,,,
USC00234290,20151230,SNWD,0,,,H,,37.5772,-93.9939,300.8,MO,JERICO SPRINGS 3S,,,
USC00234365,20151230,SNWD,0,,,H,0700,38.9272,-94.5389,303.3,MO,KANSAS CITY  SOUTH,,,
USC00234382,20151230,SNWD,25,,,H,0700,39.3667,-94.3294,256.0,MO,KEARNEY 3E,,,
USC00234515,20151230,SNWD,0,,,H,,38.7425,-94.0731,274.9,MO,KINGSVILLE,,,
USC00234544,20151230,SNWD,51,,,H,,40.2058,-92.5747,295.7,MO,KIRKSVILLE,,,
USC00234911,20151230,SNWD,51,,,H,,39.1569,-93.8906,263.7,MO,LEXINGTON 2SSW,,,
USC00234982,20151230,SNWD,102,,,H,,39.8569,-93.1497,248.1,MO,LINNEUS 3SE,,,
USC00235027,20151230,SNWD,0,,,H,,37.3908,-93.9489,326.1,MO,LOCKWOOD,,HCN,
USC00235253,20151230,SNWD,0,,,H,,37.3036,-89.9664,118.9,MO,MARBLE HILL,,HCN,
USC00235340,20151230,SNWD,76,,,H,,40.3458,-94.8342,300.2,MO,MARYVILLE 2E,,,
USC00235492,20151230,SNWD,0,,,H,0600,40.4575,-92.1822,234.7,MO,MEMPHIS,,,
USC00235671,20151230,SNWD,0,,,H,,39.4194,-92.4369,262.1,MO,MOBERLY,,HCN,
USC00235708,20151230,SNWD,0,,,H,,39.6350,-91.7231,225.9,MO,MONROE CITY,,,
USC00235916,20151230,SNWD,25,,,H,,39.1331,-94.0639,207.3,MO,NAPOLEON,,,
USC00236012,20151230,SNWD,0,T,,N,0800,39.0172,-92.7558,195.4,MO,NEW FRANKLIN 1W,,,
USC00236315,20151230,SNWD,0,,,H,,38.9289,-90.7458,130.8,MO,OLD MONROE,,,
USC00236563,20151230,SNWD,127,,,H,,40.0147,-94.1294,251.5,MO,PATTONSBURG 2S,,,
USC00236641,20151230,SNWD,0,,,H,,37.7342,-89.9200,153.0,MO,PERRYVILLE WTP,,,
USC00236745,20151230,SNWD,25,,,H,2400,38.8100,-94.2647,304.8,MO,PLEASANT HILL WFO,,,
USC00236791,20151230,SNWD,0,,,H,,36.7578,-90.4056,112.8,MO,POPLAR BLUFF,,,
USC00236874,20151230,SNWD,0,,,N,,36.5667,-92.8272,304.8,MO,PROTEM 4 NE,,,
USC00237051,20151230,SNWD,51,,,N,,38.7983,-94.4436,317.0,MO,RAYMORE,,,
USC00237116,20151230,SNWD,51,,,H,,39.2422,-93.9700,213.4,MO,RICHMOND 3S,,,
USC00237263,20151230,SNWD,0,,,H,,37.9572,-91.7758,355.7,MO,ROLLA MISSOURI S&T,,HCN,
USC00237300,20151230,SNWD,0,,,H,,38.4506,-91.3756,292.6,MO,ROSEBUD,,,
USC00237398,20151230,SNWD,0,,,H,,38.6856,-90.5231,137.2,MO,ST CHARLES 7 SSW,,,
USC00237452,20151230,SNWD,0,,,H,,38.6292,-90.2706,166.1,MO,ST LOUIS SCI CTR,,,
USC00237475,20151230,SNWD,0,,,H,,38.7556,-90.6106,168.9,MO,ST PETERS 2 SSE,,,
USC00237514,20151230,SNWD,25,,,H,,39.4247,-92.8106,222.5,MO,SALISBURY,,,
USC00237578,20151230,SNWD,0,,,H,,39.6361,-91.2494,143.9,MO,SAVERTON LOCK AND DAM 22,,,
USC00237632,20151230,SNWD,0,,,H,,38.6753,-93.2228,237.7,MO,SEDALIA WTP,,,
USC00237720,20151230,SNWD,0,,,H,,39.6828,-92.0467,227.7,MO,SHELBINA,,,
USC00237772,20151230,SNWD,0,,,H,,36.8775,-89.6231,94.5,MO,SIKESTON PWR STN,,,
USC00237862,20151230,SNWD,25,,,H,,39.3903,-94.5553,275.5,MO,SMITHVILLE LAKE,,,
USC00237963,20151230,SNWD,102,,,H,,40.2472,-93.7158,266.7,MO,SPICKARD 7 W,,HCN,72540
USC00238051,20151230,SNWD,25,,,H,,39.9714,-91.8872,210.3,MO,STEFFENVILLE,,HCN,
USC00238223,20151230,SNWD,0,,,H,0800,38.9664,-93.4194,205.7,MO,SWEET SPRINGS,,HCN,
USC00238292,20151230,SNWD,51,,,H,,40.4372,-95.3867,298.1,MO,TARKIO #2,,,
USC00238523,20151230,SNWD,51,,,H,,40.4750,-93.0031,323.1,MO,UNIONVILLE,,HCN,
USC00238555,20151230,SNWD,0,,,H,0700,38.8728,-93.6036,210.6,MO,VALLEY CITY,,,
USC00238577,20151230,SNWD,0,,,H,,39.3167,-91.4833,232.9,MO,VANDALIA,,,
USC00238712,20151230,SNWD,0,,,H,,38.7842,-93.8008,242.6,MO,WARRENSBURG 4NW,,,
USC00238725,20151230,SNWD,0,,,H,,38.8350,-91.1386,252.1,MO,WARRENTON 1 N,,HCN,
USC00238740,20151230,SNWD,0,,,H,,36.5750,-94.0539,426.7,MO,WASHBURN 5 W,,,
USC00238770,20151230,SNWD,51,,,H,,39.2103,-93.5297,243.8,MO,WAVERLY,,,
USC00238777,20151230,SNWD,0,,,H,,37.8133,-92.2319,271.3,MO,WAYNESVILLE 2 W,,,
USC00239034,20151230,SNWD,25,,,H,,38.5331,-93.5314,267.3,MO,WINDSOR #2,,,
USC00239056,20151230,SNWD,0,,,H,,36.9783,-91.3847,292.9,MO,WINONA 3 SW,,,
USC00240056,20151230,SNWD,178,,,H,0730,47.0092,-111.6739,1529.2,MT,ADEL,,,
USC00240075,20151230,SNWD,203,,,H,0800,47.0036,-114.4781,932.7,MT,ALBERTON,,,
USC00240636,20151230,SNWD,0,,,H,1800,45.6947,-104.3856,985.7,MT,BELLTOWER,,,
USC00240743,20151230,SNWD,76,,,H,1800,45.0403,-105.4855,1096.4,MT,BIDDLE 8 SW,,,
USC00240780,20151230,SNWD,127,,,H,1900,45.8328,-109.9503,1249.7,MT,BIG TIMBER,,HCN,
USC00240801,20151230,SNWD,127,,,H,2400,45.7508,-108.5706,970.8,MT,BILLINGS WFO,,,
USC00240802,20151230,SNWD,178,,,H,0900,45.7717,-108.4811,944.0,MT,BILLINGS WTP,,,
USC00241008,20151230,SNWD,127,,,H,,46.2314,-112.1136,1494.7,MT,BOULDER,,,
USC00241044,20151230,SNWD,254,,,H,,45.6622,-111.0453,1497.5,MT,BOZEMAN MONTANA ST U,,HCN,
USC00241081,20151230,SNWD,127,,,H,0600,48.0750,-111.2597,1013.5,MT,BRADY 27 ENE (THE KNEES),,,
USC00241084,20151230,SNWD,102,,,H,1800,45.8161,-106.2314,844.3,MT,BRANDENBERG,,,
USC00241102,20151230,SNWD,254,,,H,0700,45.3261,-108.9092,1092.1,MT,BRIDGER 2 N,,,
USC00241164,20151230,SNWD,127,,,H,,47.8711,-104.9006,722.4,MT,BROCKTON 20S,,,
USC00241297,20151230,SNWD,178,,,H,1800,45.5397,-106.9597,1045.5,MT,BUSBY,,,
USC00241342,20151230,SNWD,102,,,H,0630,47.9261,-112.2919,1231.1,MT,BYNUM 4 SSE,,,
USC00241692,20151230,SNWD,51,,,H,,48.5153,-110.9711,954.6,MT,CHESTER,,,
USC00241722,20151230,SNWD,102,,,H,,48.5883,-109.2256,737.6,MT,CHINOOK,,HCN,
USC00241737,20151230,SNWD,152,,,H,,47.8206,-112.1919,1172.0,MT,CHOTEAU,,HCN,
USC00241905,20151230,SNWD,102,,,H,0800,45.8944,-106.6336,980.8,MT,COLSTRIP,,,
USC00241938,20151230,SNWD,203,,,H,1800,45.6444,-109.2675,1097.9,MT,COLUMBUS,,,
USC00242409,20151230,SNWD,0,,,H,,45.2128,-112.6447,1593.5,MT,DILLION U OF MONTANA WESTERN,,HCN,
USC00242550,20151230,SNWD,76,,,H,,48.7167,-111.4747,1012.9,MT,DUNKIRK 19NNE,,,
USC00242689,20151230,SNWD,76,,,H,1600,45.8864,-104.5478,1046.1,MT,EKALAKA,,HCN,
USC00242793,20151230,SNWD,127,,,H,,45.3394,-111.7111,1509.7,MT,ENNIS,,HCN,
USC00242996,20151230,SNWD,305,,,H,0800,45.4531,-109.5069,1371.6,MT,FISHTAIL,,,
USC00243098,20151230,SNWD,25,,,H,2200,46.2719,-106.6744,766.6,MT,FORSYTH,,,
USC00243113,20151230,SNWD,127,,,H,0800,47.8306,-110.6608,807.4,MT,FT BENTON,,,
USC00243555,20151230,SNWD,152,,,H,,48.2064,-106.6256,692.2,MT,GLASGOW WFO,,,
USC00243581,20151230,SNWD,51,,,H,,47.1064,-104.7183,632.8,MT,GLENDIVE,,HCN,
USC00243707,20151230,SNWD,203,,,H,,44.9411,-113.0283,1761.7,MT,GRANT 5 SE,,,
USC00243727,20151230,SNWD,178,,,H,,47.0258,-108.8031,1063.8,MT,GRASS RANGE,,,
USC00243749,20151230,SNWD,102,,,H,,47.4883,-111.2781,1068.3,MT,GREAT FALLS 16ST,,,
USC00243753,20151230,SNWD,127,,,H,2400,47.4597,-111.3847,1129.3,MT,GREAT FALLS WFO,,,
USC00243885,20151230,SNWD,102,,,H,0700,46.2553,-114.1642,1080.5,MT,HAMILTON,,HCN,
USC00243915,20151230,SNWD,76,,,H,1600,45.7317,-107.6092,877.8,MT,HARDIN,,,
USC00244084,20151230,SNWD,381,,,H,1800,48.0800,-116.0014,682.8,MT,HERON 2 NW,,,
USC00244328,20151230,SNWD,457,,,H,1000,48.3425,-114.0217,963.2,MT,HUNGRY HORSE DAM,,,
USC00244345,20151230,SNWD,127,,,H,0800,45.9228,-108.2444,924.8,MT,HUNTLEY EXP STN,,HCN,
USC00244358,20151230,SNWD,102,,,H,1700,46.2942,-107.2278,810.8,MT,HYSHAM,,,
USC00244364,20151230,SNWD,76,,,H,0800,45.9353,-107.1375,944.9,MT,HYSHAM 25 SSE,,HCN,
USC00244386,20151230,SNWD,0,,,H,0600,46.6825,-107.2039,851.6,MT,INGOMAR 11 NE,,,
USC00244506,20151230,SNWD,152,,,H,0700,45.4731,-109.0097,1172.9,MT,JOLIET,,,
USC00244538,20151230,SNWD,76,,,H,0700,46.6786,-109.7536,1411.2,MT,JUDITH GAP,,,
USC00244976,20151230,SNWD,203,,,H,1400,47.0731,-109.4017,1192.1,MT,LEWISTOWN,,,
USC00245011,20151230,SNWD,127,,,H,0800,48.4100,-115.3181,643.1,MT,LIBBY DAM BASE,,,
USC00245020,20151230,SNWD,406,,,H,1700,47.9733,-115.2239,1056.1,MT,LIBBY 32 SSE,,,
USC00245080,20151230,SNWD,178,,,H,1800,45.4956,-110.5589,1537.4,MT,LIVINGSTON 12 S,,HCN,
USC00245088,20151230,SNWD,51,,,H,0700,45.6969,-110.4539,1431.6,MT,LIVINGSTON RAIN GAGE,,,
USC00245153,20151230,SNWD,127,,,H,,47.9361,-110.5022,785.8,MT,LOMA,,,
USC00245334,20151230,SNWD,76,,,H,,48.3589,-107.8714,689.5,MT,MALTA,,,
USC00245533,20151230,SNWD,305,,,H,0700,45.6628,-110.1147,1465.8,MT,MCLEOD,,,
USC00245603,20151230,SNWD,356,,,H,1800,46.1047,-110.0500,1635.3,MT,MELVILLE 4 W,,,
USC00245712,20151230,SNWD,254,,,H,,46.8750,-111.1633,1514.9,MT,MILLEGAN 14 SE,,,
USC00245740,20151230,SNWD,178,,,H,2400,46.9244,-114.0911,974.4,MT,MISSOULA 6 NW WFO,,,
USC00245754,20151230,SNWD,51,,,H,1800,46.2858,-105.2919,755.9,MT,MIZPAH 4 NNW,,,
USC00245870,20151230,SNWD,76,,,H,1800,45.1758,-105.7517,981.5,MT,MOORHEAD 9 NE,,,
USC00245961,20151230,SNWD,51,,,H,1600,45.2436,-109.7311,1994.6,MT,MYSTIC LAKE,,,
USC00246007,20151230,SNWD,330,,,H,,47.0381,-110.7861,1507.2,MT,NEIHART 7 NW,,,
USC00246157,20151230,SNWD,152,,,H,,45.4856,-111.6325,1446.3,MT,NORRIS MADISON PH,,HCN,
USC00246190,20151230,SNWD,0,,,H,0900,45.4350,-109.8081,1475.2,MT,NYE #2,,,
USC00246218,20151230,SNWD,406,,,H,0800,48.5497,-114.5739,964.7,MT,OLNEY,,,
USC00246236,20151230,SNWD,254,,,H,,48.9989,-106.3800,877.2,MT,OPHEIM 10 N,,,
USC00246472,20151230,SNWD,279,,,H,1400,46.3158,-113.3000,1606.3,MT,PHILIPSBURG RS,,HCN,
USC00246586,20151230,SNWD,178,,,H,,48.7800,-104.5678,624.2,MT,PLENTYWOOD,,,
USC00246601,20151230,SNWD,25,,,H,1700,46.4178,-104.5164,847.3,MT,PLEVNA,,HCN,
USC00246647,20151230,SNWD,76,,,H,0700,46.1972,-108.0039,1033.3,MT,POMPEYS PILLAR 15N,,,
USC00246691,20151230,SNWD,76,,,H,1800,45.8525,-105.0350,853.4,MT,POWDERVILLE 8 NNE,,,
USC00246747,20151230,SNWD,178,,,H,0800,45.4339,-108.5361,1236.6,MT,PRYOR,,,
USC00246862,20151230,SNWD,178,,,H,1800,45.9717,-109.2569,1232.6,MT,RAPELJE,,,
USC00246918,20151230,SNWD,356,,,H,1800,45.1769,-109.2572,1720.9,MT,RED LODGE,,HCN,
USC00247034,20151230,SNWD,152,,,H,1800,45.5022,-104.4478,1010.7,MT,RIDGEWAY 1 S,,,
USC00247214,20151230,SNWD,102,,,H,0700,46.4414,-108.5397,973.2,MT,ROUNDUP,,,
USC00247220,20151230,SNWD,178,,,H,0700,46.3253,-108.7403,1032.1,MT,ROUNDUP 15 SW,,,
USC00247247,20151230,SNWD,51,,,H,,48.2783,-110.6019,877.2,MT,RUDYARD 19S,,,
USC00247248,20151230,SNWD,127,,,H,,48.8542,-110.5961,914.4,MT,RUDYARD 21 N,,,
USC00247263,20151230,SNWD,102,,,H,,46.5333,-109.3442,1353.3,MT,RYEGATE 18 NNW,,,
USC00247265,20151230,SNWD,203,,,H,,48.4661,-107.3528,666.0,MT,SACO 1 NNW,,,
USC00247500,20151230,SNWD,76,,,H,,48.5042,-111.8553,1013.5,MT,SHELBY,,,
USC00247560,20151230,SNWD,76,,,H,,47.7283,-104.1467,588.6,MT,SIDNEY,,,
USC00247620,20151230,SNWD,178,,,H,,48.9981,-110.2158,858.0,MT,SIMPSON 6 N WILDHORSE,,,
USC00247740,20151230,SNWD,152,,,H,,45.3242,-105.9136,1193.0,MT,SONNETTE 7 SW,,,
USC00247800,20151230,SNWD,25,,,H,,45.7375,-110.2253,1286.6,MT,SPRINGDALE,,,
USC00247967,20151230,SNWD,330,,,H,1300,45.9111,-113.7394,1571.2,MT,SULA 14 NE,,,
USC00248165,20151230,SNWD,25,,,H,,46.7939,-105.3022,685.2,MT,TERRY,,,
USC00248211,20151230,SNWD,152,,,H,1600,47.5933,-115.3594,725.4,MT,THOMPSON FALLS PH,,,
USC00248239,20151230,SNWD,660,,,H,0700,46.3731,-112.0225,1424.0,MT,TIZER GARDENS,,,
USC00248415,20151230,SNWD,178,,,H,,48.9992,-108.3894,908.9,MT,TURNER 11N,,,
USC00248498,20151230,SNWD,254,,,H,,47.3389,-108.4983,885.4,MT,VALENTINE,,,
USC00248858,20151230,SNWD,737,,,H,0800,44.6617,-111.0975,2042.2,MT,WEST YELLOWSTONE GATEWAY,,,
USC00249023,20151230,SNWD,305,,,H,0700,46.0289,-110.5100,1771.8,MT,WILSALL 8 ENE,,,
USC00249048,20151230,SNWD,127,,,H,,47.0831,-108.3164,873.3,MT,WINNETT 6NNE,,,
USC00249067,20151230,SNWD,279,,,H,,45.6178,-113.4514,1847.1,MT,WISDOM,,,
USC00249187,20151230,SNWD,254,,,H,2100,48.9514,-115.6267,940.3,MT,YAAK 9NNE,,,
USC00249900,20151230,SNWD,102,,,H,,47.9186,-108.5244,1229.9,MT,ZORTMAN,,,
USC00250001,20151230,SNWD,0,,,H,0800,40.4519,-96.5103,403.3,NE,ADAMS,,,
USC00250030,20151230,SNWD,0,,,H,1600,42.4244,-103.7347,1423.4,NE,AGATE 3 E,,,
USC00250050,20151230,SNWD,25,,,H,1800,42.5522,-99.8556,765.0,NE,AINSWORTH,,,
USC00250070,20151230,SNWD,127,,,H,0730,41.6853,-98.0083,547.1,NE,ALBION,,HCN,
USC00250130,20151230,SNWD,152,,,H,0700,42.1103,-102.8967,1217.4,NE,ALLIANCE 1WNW,,HCN,
USC00250375,20151230,SNWD,76,,,H,0600,41.0408,-96.3811,340.8,NE,ASHLAND NO 2,,HCN,
USC00250435,20151230,SNWD,102,,,H,0700,40.3706,-95.7469,283.5,NE,AUBURN 5 ESE,,HCN,
USC00250622,20151230,SNWD,0,,,H,0700,40.2994,-96.7500,395.3,NE,BEATRICE 1N,,HCN,
USC00250640,20151230,SNWD,25,,,H,0800,40.1306,-99.8278,658.4,NE,BEAVER CITY,,HCN,
USC00250734,20151230,SNWD,76,,,H,0700,41.4636,-98.0739,520.3,NE,BELGRADE,,,
USC00250781,20151230,SNWD,76,,,H,0700,41.3536,-96.2094,379.5,NE,BENNINGTON 3WSW,,,
USC00250945,20151230,SNWD,305,,,H,0700,42.5939,-97.6436,530.4,NE,BLOOMFIELD,,,
USC00250961,20151230,SNWD,25,,,H,0700,40.3058,-98.5047,609.6,NE,BLUE HILL 4 SW,,,
USC00251065,20151230,SNWD,51,,,H,0630,40.8836,-97.7492,524.3,NE,BRADSHAW,,,
USC00251082,20151230,SNWD,0,T,,N,1800,41.0233,-100.3669,808.0,NE,BRADY,,,
USC00251361,20151230,SNWD,254,,,H,0600,41.0103,-103.8769,1575.8,NE,BUSHNELL 15S,,,
USC00251365,20151230,SNWD,203,,,H,0600,42.9131,-98.8511,552.0,NE,BUTTE,,,
USC00251408,20151230,SNWD,25,,,H,0800,41.2519,-100.0750,895.5,NE,CALLAWAY 8WSW,,,
USC00251415,20151230,SNWD,51,,,H,0800,40.2847,-100.1433,682.4,NE,CAMBRIDGE,,,
USC00251450,20151230,SNWD,25,,,H,0800,40.6944,-99.7008,719.9,NE,CANADAY STEAM PLT,,,
USC00251575,20151230,SNWD,229,,,H,0700,42.8083,-103.0533,1031.1,NE,CHADRON 3SW,,,
USC00251590,20151230,SNWD,152,,,H,0800,42.2031,-98.7467,648.9,NE,CHAMBERS,,,
USC00251680,20151230,SNWD,25,,,H,0700,40.5033,-97.9372,528.5,NE,CLAY CTR 6 ESE,,,
USC00251825,20151230,SNWD,51,,,H,2400,41.4639,-97.3278,442.0,NE,COLUMBUS 3 NE,,,
USC00252020,20151230,SNWD,0,,,H,0730,40.6092,-96.8719,445.0,NE,CRETE 4ESE,,HCN,
USC00252037,20151230,SNWD,178,,,H,0800,42.7364,-97.4969,426.7,NE,CROFTON,,,
USC00252145,20151230,SNWD,330,,,N,0800,41.4086,-102.9661,1303.9,NE,DALTON,,,
USC00252205,20151230,SNWD,51,,,H,0700,41.2492,-97.1328,490.7,NE,DAVID CITY,,HCN,
USC00252560,20151230,SNWD,13,,,N,0700,40.2764,-99.7836,646.2,NE,EDISON,,,
USC00252595,20151230,SNWD,102,,,H,0830,41.9872,-98.0747,589.8,NE,ELGIN,,,
USC00252715,20151230,SNWD,102,,,H,,42.2822,-96.7261,440.4,NE,EMERSON,,,
USC00252770,20151230,SNWD,127,,,H,0700,41.8036,-98.8239,640.1,NE,ERICSON 8 WNW,,,
USC00252820,20151230,SNWD,0,T,,N,0700,40.0739,-97.1669,411.5,NE,FAIRBURY 5S,,HCN,
USC00252980,20151230,SNWD,152,,,H,0700,41.4453,-96.0928,399.3,NE,FT CALHOUN 4W,,,
USC00253050,20151230,SNWD,127,,,H,0700,41.4300,-96.4669,359.7,NE,FREMONT,,,
USC00253065,20151230,SNWD,25,,,N,0700,40.6558,-97.2208,467.9,NE,FRIEND 3E,,,
USC00253175,20151230,SNWD,25,,,H,1700,40.5314,-97.5964,496.8,NE,GENEVA,,HCN,
USC00253425,20151230,SNWD,76,,,H,0700,41.5461,-98.5331,615.7,NE,GREELEY,,,
USC00253467,20151230,SNWD,152,,,H,0700,41.1586,-96.1922,378.0,NE,GRETNA 4NE,,,
USC00253595,20151230,SNWD,25,,,H,,40.0892,-99.2133,609.6,NE,HARLAN CO LAKE,,,
USC00253605,20151230,SNWD,178,,,H,0700,41.6331,-103.9542,1386.8,NE,HARRISBURG 12WNW,,,
USC00253618,20151230,SNWD,254,,,H,0700,42.8003,-103.7867,1228.0,NE,HARRISON 9NE,,,
USC00253660,20151230,SNWD,76,,,H,2400,40.6472,-98.3836,590.7,NE,HASTINGS 4N,,HCN,
USC00253735,20151230,SNWD,25,,,H,0700,40.1750,-97.5903,451.1,NE,HEBRON,,HCN,
USC00253755,20151230,SNWD,102,,,H,0800,42.3208,-103.0733,1301.5,NE,HEMINGFORD,,,
USC00253910,20151230,SNWD,0,,,H,,40.4517,-99.3803,707.1,NE,HOLDREGE,,HCN,
USC00254052,20151230,SNWD,76,,,H,0600,41.6867,-97.4772,512.1,NE,HUMPHREY 1SE,,,
USC00254110,20151230,SNWD,0,,,H,0700,40.5208,-101.6550,999.7,NE,IMPERIAL,,HCN,
USC00254335,20151230,SNWD,0,,,H,0800,40.7258,-99.0133,649.2,NE,KEARNEY 4 NE,,,
USC00254432,20151230,SNWD,76,,,H,0800,42.9503,-100.9450,926.6,NE,KILGORE 1NE,,,
USC00254440,20151230,SNWD,102,,,H,0700,41.2453,-103.6344,1435.0,NE,KIMBALL 2NE,,HCN,
USC00254455,20151230,SNWD,25,,,H,0800,41.2097,-101.6706,1011.3,NE,KINGSLEY DAM,,,
USC00254865,20151230,SNWD,152,,,H,0700,41.4983,-102.6222,1071.4,NE,LISCO,,,
USC00254903,20151230,SNWD,229,,,N,0700,41.2664,-102.6586,1184.5,NE,LODGEPOLE 8N,,,
USC00254906,20151230,SNWD,127,,,H,0700,41.1531,-102.6400,1181.4,NE,LODGEPOLE NO 2,,,
USC00254945,20151230,SNWD,127,,,H,0700,41.7614,-98.2139,640.1,NE,LORETTO 7W,,,
USC00254985,20151230,SNWD,76,,,H,0700,41.2789,-98.9697,630.9,NE,LOUP CITY,,HCN,
USC00255105,20151230,SNWD,25,,,H,0700,40.9081,-96.8650,399.3,NE,MALCOLM,,,
USC00255250,20151230,SNWD,0,,,H,0800,41.2211,-99.2939,698.6,NE,MASON CITY,,,
USC00255312,20151230,SNWD,51,,,H,,40.2161,-100.6300,786.4,NE,MC COOK #2,,,
USC00255362,20151230,SNWD,25,,,H,0800,41.1431,-96.4808,352.0,NE,MEAD 6S,,,
USC00255525,20151230,SNWD,76,,,H,,40.9283,-99.3886,704.1,NE,MILLER,,,
USC00255565,20151230,SNWD,25,,,H,0830,40.5156,-98.9514,658.4,NE,MINDEN,,HCN,
USC00255700,20151230,SNWD,152,,,H,0800,42.0425,-101.0458,980.5,NE,MULLEN,,,
USC00255830,20151230,SNWD,178,,,H,0700,42.1303,-98.0275,536.4,NE,NELIGH,,,
USC00255940,20151230,SNWD,51,,,H,0700,41.5669,-96.4422,416.1,NE,NICKERSON 3NE,,,
USC00255997,20151230,SNWD,127,,,H,2400,42.0289,-97.4855,470.9,NE,NORFOLK 4W,,,
USC00256135,20151230,SNWD,178,,,H,0800,42.0644,-97.9667,533.1,NE,OAKDALE,,HCN,
USC00256200,20151230,SNWD,0,,,H,0500,41.1275,-101.7206,984.5,NE,OGALLALA,,,
USC00256290,20151230,SNWD,0,,,H,0700,42.4594,-98.6564,606.6,NE,O'NEILL,,,
USC00256375,20151230,SNWD,127,,,H,0700,41.1839,-97.5500,499.9,NE,OSCEOLA,,,
USC00256534,20151230,SNWD,127,,,H,0700,41.1519,-96.0492,320.0,NE,PAPILLION,,,
USC00256570,20151230,SNWD,25,,,H,0700,40.1117,-96.1514,362.4,NE,PAWNEE CITY,,HCN,
USC00256720,20151230,SNWD,203,,,H,0700,42.1958,-97.5206,480.1,NE,PIERCE,,,
USC00256765,20151230,SNWD,178,,,H,1800,42.2614,-103.5189,1426.5,NE,PLAINSVIEW RCH,,,
USC00257040,20151230,SNWD,25,,,H,,41.0319,-98.9214,618.7,NE,RAVENNA,,,
